KN,THE BLUFF,-29,-54,-42,31,0,44,2931CC,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",706.000,50
FS,THEUNISSEN,-28,-11,-55,26,34,50,2826BA,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",578.000,34
WC,TYGERBERG,-33,-52,-31,18,35,44,3318DC,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",706.000,50
LP,TZANEEN,-23,-47,-6,30,0,17,2330CC,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",802.000,62
KN,UBOMBO,-27,-33,-42,32,4,52,2732CA,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",762.000,57
EC,UMTATA,-31,-35,-48,28,44,36,3128DA,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",578.000,34
KN,VERULAM,-29,-38,-25,31,2,19,2931CA,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",586.000,35
WC,VILLIERSDORP,-33,-58,-10,19,30,22,3319DC,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",826.000,65
MP,VOLKSRUST,-27,-18,-33,29,53,15,2729BD,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",802.000,62
KN,VRYHEID,-27,-44,-27,30,47,38,2730DB,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",546.000,30
GP,WELVERDIEND,-26,-26,-48,27,14,53,2627AC,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",554.000,31
FS,WITSIESHOEK,-28,-31,-4,28,50,49,2828DB,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",738.000,54
NW,ZEERUST,-25,-51,-37,26,2,51,2526CC,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",514.000,26
WC,GEORGE,-33,-55,-38,22,27,3,3322CD,EDEN,,,93.800,63
WC,KNYSNA,-34,-4,-17,23,2,31,3423AA,EDEN,,,99.700,122
WC,LADISMITH (CAPE),-33,-37,-55,21,25,18,3321CB,EDEN,,,97.900,104
WC,OUDTSHOORN,-33,-40,-17,22,16,1,3322CB,EDEN,,,103.600,161
WC,RIVERSDALE,-34,-1,-8,21,7,39,3421AA,EDEN,,,87.800,3
EC,BARKLY EAST,-30,-51,-30,27,26,0,3027CD,EKHE,,,107.900,204
GP,ELDORADO PARK,-26,-17,-7,27,53,59,2627BD,ELDO,,,87.600,1
WC,GRABOUW,-34,-6,-7,18,58,0,3418BB,ELGN,,,96.800,93
LP,POTGIETERSRUS,-24,-9,-24,29,14,10,2429AA,ENEF,,,105.800,183
EC,ENGCOBO,-31,-39,-20,28,0,34,3128CA,ERCR,,,96.600,91
NC,AGGENEYS BLACK MOUNTAIN 2,-29,-14,-52,18,50,4,2918BB,ETV,e.TV,Analog - free-to-air television network,615.250,39
WC,AGULHAS,-34,-49,-7,20,1,18,3420CA,ETV,e.TV,Analog - free-to-air television network,847.250,68
WC,AMANDA GLEN,-33,-51,-18,18,40,33,3318DC,ETV,e.TV,Analog - free-to-air television network,791.250,61
NC,ASKHAM,-27,0,-3,20,47,36,2720BB,ETV,e.TV,Analog - free-to-air television network,575.250,34
EC,BARKLY EAST,-30,-57,-31,27,35,49,3027DC,ETV,e.TV,Analog - free-to-air television network,551.250,31
WC,BARRYDALE,-33,-54,-7,20,44,33,3320DC,ETV,e.TV,Analog - free-to-air television network,767.250,58
WC,BEAUFORT WEST,-32,-20,-49,22,34,31,3222BC,ETV,e.TV,Analog - free-to-air television network,599.250,37
FS,BETHLEHEM PANORAMA,-28,-13,-14,28,19,53,2828AB,ETV,e.TV,Analog - free-to-air television network,647.250,43
GP,BEZ VALLEY,-26,-11,-41,28,5,0,2628AA,ETV,e.TV,Analog - free-to-air television network,527.250,28
FS,BLOEMFONTEIN,-29,-6,-4,26,13,44,2926AA,ETV,e.TV,Analog - free-to-air television network,687.250,48
WC,BONNIEVALE,-33,-56,-32,20,7,9,3320CC,ETV,e.TV,Analog - free-to-air television network,599.250,37
WC,BONNIEVALE HAPPY VALLEY,-33,-56,-10,20,4,13,3320CC,ETV,e.TV,Analog - free-to-air television network,711.250,51
NC,BRANDVLEI,-30,-27,-15,20,29,2,3020AD,ETV,e.TV,Analog - free-to-air television network,823.250,65
NC,BRITSTOWN,-30,-34,-44,23,31,13,3023DA,ETV,e.TV,Analog - free-to-air television network,767.250,58
NC,BUFFELSRIVIER,-29,-41,-58,17,35,56,2917DA,ETV,e.TV,Analog - free-to-air television network,839.250,67
EC,BUTTERWORTH,-32,-16,-35,28,12,24,3228AC,ETV,e.TV,Analog - free-to-air television network,551.250,31
WC,CALEDON,-34,-13,-3,19,25,32,3419AB,ETV,e.TV,Analog - free-to-air television network,487.250,23
WC,CALEDON HELDERSTROOM,-34,-4,-29,19,21,54,3419AB,ETV,e.TV,Analog - free-to-air television network,623.250,40
WC,CAPE TOWN,-34,-3,-18,18,23,11,3418AB,ETV,e.TV,Analog - free-to-air television network,767.250,58
GP,CARLTONVILLE WESTERN DEEP,-26,-25,-7,27,24,5,2627AD,ETV,e.TV,Analog - free-to-air television network,527.250,28
MP,CAROLINA,-26,-10,-37,30,37,57,2630BA,ETV,e.TV,Analog - free-to-air television network,671.250,46
WC,CERES,-33,-15,-13,19,27,32,3319AD,ETV,e.TV,Analog - free-to-air television network,591.250,36
KN,CEZA,-27,-58,-12,31,24,44,2741CD,ETV,e.TV,Analog - free-to-air television network,575.250,34
WC,CLANWILLIAM,-32,-10,-47,18,52,42,3218BB,ETV,e.TV,Analog - free-to-air television network,591.250,36
NC,COLESBERG,-30,-44,-1,25,5,17,3025CA,ETV,e.TV,Analog - free-to-air television network,551.250,31
NC,CONCORDIA,-29,-32,-34,17,56,16,2917BD,ETV,e.TV,Analog - free-to-air television network,703.250,50
EC,COOKHOUSE,-32,-44,-18,25,47,40,3225DB,ETV,e.TV,Analog - free-to-air television network,823.250,65
EC,CRADOCK,-32,-9,-51,25,37,49,3225BA,ETV,e.TV,Analog - free-to-air television network,783.250,60
MP,DAVEL,-26,-27,-30,29,37,26,2629BC,ETV,e.TV,Analog - free-to-air television network,575.250,34
NC,DE AAR,-30,-38,-40,24,1,23,3024CA,ETV,e.TV,Analog - free-to-air television network,591.250,36
WC,DE RUST,-33,-29,-18,22,31,21,3322BC,ETV,e.TV,Analog - free-to-air television network,551.250,31
EC,DESPATCH,-33,-45,-53,25,25,29,3325CD,ETV,e.TV,Analog - free-to-air television network,575.250,34
EC,DORDRECHT,-31,-23,-7,27,2,10,3127AC,ETV,e.TV,Analog - free-to-air television network,591.250,36
LP,DUIVELSKLOOF,-23,-41,-39,30,8,59,2330CA,ETV,e.TV,Analog - free-to-air television network,615.250,39
KN,DURBAN,-29,-46,-12,30,43,0,2930DC,ETV,e.TV,Analog - free-to-air television network,607.250,38
EC,EAST LONDON,-32,-56,-20,27,48,56,3227DD,ETV,e.TV,Analog - free-to-air television network,735.250,54
NC,EKSTEENFONTEIN,-28,-49,-27,17,15,15,2817CC,ETV,e.TV,Analog - free-to-air television network,823.250,65
KN,ESHOWE,-28,-51,-29,31,17,37,2831CD,ETV,e.TV,Analog - free-to-air television network,559.250,32
NC,FRASERBURG,-31,-54,-58,21,30,27,3121DC,ETV,e.TV,Analog - free-to-air television network,743.250,55
WC,GEORGE,-33,-55,-38,22,27,3,3322CD,ETV,e.TV,Analog - free-to-air television network,783.250,60
LP,GLEN COWIE,-24,-50,-33,29,48,29,2429DD,ETV,e.TV,Analog - free-to-air television network,847.250,68
KN,GLENCOE,-28,-9,-4,29,56,51,2829BB,ETV,e.TV,Analog - free-to-air television network,583.250,35
NC,GOODHOUSE,-28,-54,-20,18,14,1,2818CC,ETV,e.TV,Analog - free-to-air television network,847.250,68
EC,GRAAFF REINET 2,-32,-14,-25,24,31,51,3224BA,ETV,e.TV,Analog - free-to-air television network,247.130,13
WC,GRAAFWATER,-32,-8,-33,18,36,53,3218BA,ETV,e.TV,Analog - free-to-air television network,535.250,29
EC,GRAHAMSTOWN,-33,-17,-15,26,42,31,3326BC,ETV,e.TV,Analog - free-to-air television network,647.250,43
NC,GROBLERSHOOP,-28,-52,-57,21,44,12,2821DC,ETV,e.TV,Analog - free-to-air television network,551.250,31
WC,GROOT-BRAKRIVIER,-34,-2,-33,22,12,59,3422AA,ETV,e.TV,Analog - free-to-air television network,551.250,31
NC,GROOTDERM KUBOES,-28,-27,-7,16,59,20,2816BD,ETV,e.TV,Analog - free-to-air television network,711.250,51
MP,GROOTVLEI ESKOM,-26,-44,-26,28,28,40,2628CB,ETV,e.TV,Analog - free-to-air television network,519.250,27
EC,HANKEY,-33,-49,-52,24,52,12,3324DD,ETV,e.TV,Analog - free-to-air television network,607.250,38
KN,HARDING,-30,-35,-3,29,52,24,3029DB,ETV,e.TV,Analog - free-to-air television network,591.250,36
GP,HEIDELBERG,-26,-29,-19,28,20,48,2628AD,ETV,e.TV,Analog - free-to-air television network,607.250,38
WC,HEIDELBERG CP,-34,-5,-53,20,56,56,3420BB,ETV,e.TV,Analog - free-to-air television network,527.250,28
WC,HEIDELBERG WITSAND,-34,-23,-43,20,50,42,3420BD,ETV,e.TV,Analog - free-to-air television network,719.250,52
GP,HELDERKRUIN,-26,-6,-5,27,51,27,2627BB,ETV,e.TV,Analog - free-to-air television network,663.250,45
WC,HERMANUS,-34,-24,-48,19,13,18,3419AC,ETV,e.TV,Analog - free-to-air television network,471.250,21
EC,HERSCHEL,-30,-35,-42,27,11,11,3027CA,ETV,e.TV,Analog - free-to-air television network,703.250,50
WC,HEX RIVER VALLEY,-33,-28,-40,19,40,54,3319BC,ETV,e.TV,Analog - free-to-air television network,519.250,27
MP,HOEDSPRUIT,-24,-32,-30,30,52,8,2430DB,ETV,e.TV,Analog - free-to-air television network,711.250,51
NC,HOPETOWN,-29,-37,-47,24,5,6,2924CC,ETV,e.TV,Analog - free-to-air television network,607.250,38
WC,HOUT BAY,-34,0,-46,18,20,51,3418AB,ETV,e.TV,Analog - free-to-air television network,687.250,48
GP,JOHANNESBURG,-26,-11,-31,28,0,26,2628AA,ETV,e.TV,Analog - free-to-air television network,679.250,47
EC,JOUBERTINA,-33,-49,-17,23,52,18,3323DD,ETV,e.TV,Analog - free-to-air television network,599.250,37
FS,KIMBERLEY,-28,-51,-15,24,54,17,2824DD,ETV,e.TV,Analog - free-to-air television network,559.250,32
EC,KING WILLIAMS TOWN,-32,-40,-44,27,15,36,3227CB,ETV,e.TV,Analog - free-to-air television network,607.250,38
WC,KLEINMOND,-34,-20,-10,19,0,54,3419AC,ETV,e.TV,Analog - free-to-air television network,695.250,49
NC,KLEINSEE,-29,-40,-5,17,4,19,2917CA,ETV,e.TV,Analog - free-to-air television network,719.250,52
NW,KLERKSDORP,-26,-45,-15,26,24,28,2626CD,ETV,e.TV,Analog - free-to-air television network,559.250,32
EC,KLIPPLAAT,-33,-1,-25,24,20,1,3324AB,ETV,e.TV,Analog - free-to-air television network,575.250,34
WC,KNYSNA,-34,-4,-17,23,2,31,3423AA,ETV,e.TV,Analog - free-to-air television network,543.250,30
NC,KOINGNAAS,-30,-11,-37,17,17,34,3017AA,ETV,e.TV,Analog - free-to-air television network,583.250,35
NC,KOMAGGAS,-29,-48,-18,17,29,11,2917CD,ETV,e.TV,Analog - free-to-air television network,583.250,35
WC,LADISMITH,-33,-30,-10,21,16,12,3321BB,ETV,e.TV,Analog - free-to-air television network,511.250,26
EC,LADY GREY,-30,-42,-51,27,12,35,3027CA,ETV,e.TV,Analog - free-to-air television network,567.250,33
KN,LADYSMITH,-28,-35,-23,29,47,19,2829DB,ETV,e.TV,Analog - free-to-air television network,639.250,42
WC,LANGEBAAN,-33,-5,-49,18,2,10,3318AA,ETV,e.TV,Analog - free-to-air television network,599.250,37
NC,LEKKERSING,-28,-59,-52,17,5,43,2817CC,ETV,e.TV,Analog - free-to-air television network,831.250,66
NC,LELIEFONTEIN,-30,-18,-51,18,5,0,3018AC,ETV,e.TV,Analog - free-to-air television network,799.250,62
NC,LIME ACRES,-28,-21,-27,23,27,54,2823AD,ETV,e.TV,Analog - free-to-air television network,767.250,58
GP,LINMEYER,-26,-16,-8,28,4,16,2628AC,ETV,e.TV,Analog - free-to-air television network,503.250,25
LP,LOUIS TRICHARDT,-23,0,-2,29,45,26,2329BB,ETV,e.TV,Analog - free-to-air television network,479.250,22
EC,MACLEAR,-31,-5,-6,28,21,53,3128AB,ETV,e.TV,Analog - free-to-air television network,567.250,33
WC,MALMESBURY,-33,-28,-52,18,45,8,3318BD,ETV,e.TV,Analog - free-to-air television network,719.250,52
NC,MARYDALE,-29,-24,-52,22,5,39,2922AC,ETV,e.TV,Analog - free-to-air television network,599.250,37
GP,MENLO PARK,-25,-46,-16,28,16,5,2528CD,ETV,e.TV,Analog - free-to-air television network,687.250,48
MP,MIDDELBURG,-25,-49,-4,29,23,24,2529CD,ETV,e.TV,Analog - free-to-air television network,487.250,23
EC,MIDDELBURG CP,-31,-28,-45,24,59,38,3124BD,ETV,e.TV,Analog - free-to-air television network,639.250,42
NC,MIER,-26,-45,-47,20,20,25,2620CD,ETV,e.TV,Analog - free-to-air television network,591.250,36
GP,MONDEOR,-26,-16,-54,27,59,37,2627BD,ETV,e.TV,Analog - free-to-air television network,511.250,26
WC,MONTAGU,-33,-47,-14,20,8,37,3320CC,ETV,e.TV,Analog - free-to-air television network,599.250,37
WC,MONTAGU HOTBATHS,-33,-45,-52,20,7,52,3320CC,ETV,e.TV,Analog - free-to-air television network,471.250,21
EC,MOUNT AYLIFF,-30,-50,-11,29,23,41,3029CD,ETV,e.TV,Analog - free-to-air television network,615.250,39
EC,MOUNT FLETCHER,-30,-41,-37,28,30,54,3028DA,ETV,e.TV,Analog - free-to-air television network,575.250,34
NC,NABABEEP,-29,-35,-5,17,48,28,2917DB,ETV,e.TV,Analog - free-to-air television network,687.250,48
MP,NELSPRUIT,-25,-30,-57,30,46,33,2530DB,ETV,e.TV,Analog - free-to-air television network,607.250,38
KN,NEWCASTLE,-27,-43,-7,29,57,12,2729DB,ETV,e.TV,Analog - free-to-air television network,663.250,45
EC,NGANGELIZWE,-31,-37,-15,28,48,31,3128DB,ETV,e.TV,Analog - free-to-air television network,487.250,23
NC,NIEKERKSHOOP,-29,-19,-9,22,50,12,2922BD,ETV,e.TV,Analog - free-to-air television network,695.250,49
NC,NIEUWOUDTVILLE,-31,-22,-45,19,4,25,3119AC,ETV,e.TV,Analog - free-to-air television network,839.250,67
LP,NORTHAM ZONDEREINDE,-24,-48,-45,27,20,53,2427CD,ETV,e.TV,Analog - free-to-air television network,543.250,30
NC,ONSEEPKANS,-28,-44,-58,19,19,13,2819CB,ETV,e.TV,Analog - free-to-air television network,567.250,33
NC,ONSEEPKANS SENDING,-28,-45,-10,19,16,31,2819CD,ETV,e.TV,Analog - free-to-air television network,583.250,35
WC,OUDTSHOORN,-33,-34,-49,22,13,35,3322CA,ETV,e.TV,Analog - free-to-air television network,655.250,44
KN,OVERPORT,-29,-50,-12,30,59,44,2930DD,ETV,e.TV,Analog - free-to-air television network,527.250,28
WC,PAARL,-33,-42,-51,18,56,23,3318DB,ETV,e.TV,Analog - free-to-air television network,615.250,39
EC,PATENSIE,-33,-45,-39,24,49,37,3324DD,ETV,e.TV,Analog - free-to-air television network,799.250,62
KN,PAULPIETERSBURG,-27,-26,-47,30,50,28,2730BD,ETV,e.TV,Analog - free-to-air television network,823.250,65
NC,PAULSHOEK,-30,-21,-53,18,15,16,3018AD,ETV,e.TV,Analog - free-to-air television network,847.250,68
EC,PEARSTON,-32,-35,-22,25,8,12,3225CA,ETV,e.TV,Analog - free-to-air television network,791.250,61
NC,PETRUSVILLE,-30,-5,-8,24,39,30,3024BA,ETV,e.TV,Analog - free-to-air television network,711.250,51
NW,PIET PLESSIS,-26,-14,-56,24,49,55,2624BB,ETV,e.TV,Analog - free-to-air television network,639.250,42
MP,PIET RETIEF,-27,-1,-11,30,41,3,2730BA,ETV,e.TV,Analog - free-to-air television network,207.250,8
KN,PIETERMARITZBURG,-29,-34,-47,30,19,49,2930CB,ETV,e.TV,Analog - free-to-air television network,655.250,44
WC,PIKETBERG,-32,-49,-9,18,44,17,3218DC,ETV,e.TV,Analog - free-to-air television network,519.250,27
WC,PLETTENBERG BAY,-34,-3,-34,23,22,25,3423AB,ETV,e.TV,Analog - free-to-air television network,583.250,35
NC,POFADDER TOWN,-29,-5,-24,19,23,4,2919AB,ETV,e.TV,Analog - free-to-air television network,663.250,45
KN,PONGOLA,-27,-31,-34,31,39,0,2731DA,ETV,e.TV,Analog - free-to-air television network,575.250,34
EC,PORT ELIZABETH,-33,-56,-10,25,26,27,3325CD,ETV,e.TV,Analog - free-to-air television network,631.250,41
EC,PORT ELIZABETH CITY,-33,-55,-28,25,35,29,3325DC,ETV,e.TV,Analog - free-to-air television network,679.250,47
NC,PORT NOLLOTH,-29,-15,-56,16,52,14,2916BD,ETV,e.TV,Analog - free-to-air television network,471.250,21
KN,PORT SHEPSTONE,-30,-44,-8,30,17,18,3030CB,ETV,e.TV,Analog - free-to-air television network,535.250,29
EC,PORT ST JOHNS,-31,-36,-39,29,31,39,3129DA,ETV,e.TV,Analog - free-to-air television network,479.250,22
LP,POTGIETERSRUS,-24,-9,-24,29,14,10,2429AA,ETV,e.TV,Analog - free-to-air television network,655.250,44
GP,PRETORIA,-25,-41,-21,27,59,2,2527DB,ETV,e.TV,Analog - free-to-air television network,535.250,29
GP,PRETORIA NORTH,-25,-41,-29,28,10,2,2528CA,ETV,e.TV,Analog - free-to-air television network,599.250,37
NC,RICHMOND CP,-31,-25,-25,23,57,56,3123BD,ETV,e.TV,Analog - free-to-air television network,615.250,39
WC,RIVIERSONDEREND,-34,-8,-5,19,54,54,3419BB,ETV,e.TV,Analog - free-to-air television network,503.250,25
NW,RUSTENBURG,-25,-36,-59,27,7,5,2527CA,ETV,e.TV,Analog - free-to-air television network,847.250,68
MP,SABIE,-25,-7,-46,30,45,35,2530BB,ETV,e.TV,Analog - free-to-air television network,815.250,64
NW,SCHWEIZER RENEKE,-27,-8,-13,25,13,7,2725AA,ETV,e.TV,Analog - free-to-air television network,535.250,29
NC,SISHEN/KATHU ISCOR,-27,-44,-54,23,1,36,2723CA,ETV,e.TV,Analog - free-to-air television network,631.250,41
WC,SLANGRIVIER,-34,-8,-57,20,51,25,3420BB,ETV,e.TV,Analog - free-to-air television network,591.250,36
EC,SOMERSET EAST,-32,-42,-45,25,34,41,3225DA,ETV,e.TV,Analog - free-to-air television network,847.250,68
MP,STANDERTON,-26,-57,-37,29,12,51,2629CC,ETV,e.TV,Analog - free-to-air television network,703.250,50
NC,STEINKOPF,-29,-14,-54,17,44,17,2917BA,ETV,e.TV,Analog - free-to-air television network,703.250,50
WC,STELLENBOSCH,-33,-54,-59,18,52,10,3318DD,ETV,e.TV,Analog - free-to-air television network,687.250,48
EC,STERKSPRUIT,-30,-31,-59,27,21,43,3027CB,ETV,e.TV,Analog - free-to-air television network,695.250,49
WC,STORMS RIVER BOSKOR,-33,-58,-20,23,48,51,3323DD,ETV,e.TV,Analog - free-to-air television network,759.250,57
GP,SUNNYSIDE,-25,-45,-58,28,12,21,2528CC,ETV,e.TV,Analog - free-to-air television network,607.250,38
NC,SUTHERLAND,-32,-23,-28,20,39,59,3220BC,ETV,e.TV,Analog - free-to-air television network,791.250,61
WC,SUURBRAAK,-34,0,-35,20,39,46,3420BA,ETV,e.TV,Analog - free-to-air television network,815.250,64
WC,SWELLENDAM,-34,0,-34,20,28,3,3420AB,ETV,e.TV,Analog - free-to-air television network,567.250,33
LP,THABAZIMBI,-24,-27,-59,27,36,51,2427BC,ETV,e.TV,Analog - free-to-air television network,607.250,38
KN,THE BLUFF,-29,-54,-42,31,0,44,2931CC,ETV,e.TV,Analog - free-to-air television network,647.250,43
FS,THEUNISSEN,-28,-11,-55,26,34,50,2826BA,ETV,e.TV,Analog - free-to-air television network,511.250,26
WC,TYGERBERG,-33,-52,-31,18,35,44,3318DC,ETV,e.TV,Analog - free-to-air television network,671.250,46
LP,TZANEEN,-23,-47,-6,30,0,17,2330CC,ETV,e.TV,Analog - free-to-air television network,847.250,68
KN,UBOMBO,-27,-33,-42,32,4,52,2732CA,ETV,e.TV,Analog - free-to-air television network,631.250,41
EC,UGIE,-31,-12,-28,28,13,55,3128AA,ETV,e.TV,Analog - free-to-air television network,591.250,36
EC,UMTATA,-31,-35,-48,28,44,36,3128DA,ETV,e.TV,Analog - free-to-air television network,663.250,45
WC,UNIONDALE TOWN,-33,-38,-46,23,7,36,3323CA,ETV,e.TV,Analog - free-to-air television network,575.250,34
NC,UPINGTON TOWN,-28,-30,-24,21,12,17,2821CA,ETV,e.TV,Analog - free-to-air television network,567.250,33
KN,VERULAM,-29,-38,-25,31,2,19,2931CA,ETV,e.TV,Analog - free-to-air television network,519.250,27
NC,VICTORIA WEST,-31,-24,-26,23,6,49,3123AC,ETV,e.TV,Analog - free-to-air television network,503.250,25
WC,VILLIERSDORP,-33,-58,-10,19,30,22,3319DC,ETV,e.TV,Analog - free-to-air television network,759.250,57
WC,VILLIERSDORP ELANDSKLOOF,-33,-54,-28,19,16,43,3319CD,ETV,e.TV,Analog - free-to-air television network,471.250,21
MP,VOLKSRUST,-27,-18,-33,29,53,15,2729BD,ETV,e.TV,Analog - free-to-air television network,247.130,13
WC,VREDENDAL,-31,-45,-15,18,41,24,3118DC,ETV,e.TV,Analog - free-to-air television network,535.250,29
KN,VRYHEID,-27,-44,-27,30,47,38,2730DB,ETV,e.TV,Analog - free-to-air television network,479.250,22
NC,WELKOM N/CAPE,-26,-32,-51,20,36,31,2620DA,ETV,e.TV,Analog - free-to-air television network,583.250,35
GP,WELVERDIEND,-26,-26,-48,27,14,53,2627AC,ETV,e.TV,Analog - free-to-air television network,519.250,27
WC,WEMMERSHOEK,-33,-51,-7,19,3,18,3319CC,ETV,e.TV,Analog - free-to-air television network,831.250,66
NC,WILLISTON,-31,-20,-40,20,55,7,3120BD,ETV,e.TV,Analog - free-to-air television network,703.250,50
NW,ZEERUST,-25,-51,-37,26,2,51,2526CC,ETV,e.TV,Analog - free-to-air television network,687.250,48
GP,ORANGE FARM,-26,-27,-19,27,51,27,2627BD,FARM,,,100.600,131
EC,KING WILLIAMS TOWN,-32,-40,-44,27,15,36,3227CB,FORT,,,88.200,7
KN,DURBAN,-29,-46,-12,30,43,0,2930DC,GAGA,Gagasi FM,"It broadcasts primarily in isiZulu and caters to the local audience with a mix of music, news, and talk shows.",99.500,120
KN,DURBAN NORTH,-29,-45,-52,31,2,24,2931CC,GAGA,Gagasi FM,"It broadcasts primarily in isiZulu and caters to the local audience with a mix of music, news, and talk shows.",100.100,126
KN,GLENCOE,-28,-9,-4,29,56,51,2829BB,GAGA,Gagasi FM,"It broadcasts primarily in isiZulu and caters to the local audience with a mix of music, news, and talk shows.",107.900,204
KN,GREYTOWN,-29,0,-46,30,32,10,2930BA,GAGA,Gagasi FM,"It broadcasts primarily in isiZulu and caters to the local audience with a mix of music, news, and talk shows.",88.600,11
KN,MOOI RIVER,-29,-11,-7,29,52,4,2929BB,GAGA,Gagasi FM,"It broadcasts primarily in isiZulu and caters to the local audience with a mix of music, news, and talk shows.",89.100,16
KN,PIETERMARITZBURG,-29,-34,-47,30,19,49,2930CB,GAGA,Gagasi FM,"It broadcasts primarily in isiZulu and caters to the local audience with a mix of music, news, and talk shows.",98.500,110
KN,PORT SHEPSTONE,-30,-44,-8,30,17,18,3030CB,GAGA,Gagasi FM,"It broadcasts primarily in isiZulu and caters to the local audience with a mix of music, news, and talk shows.",103.500,160
KN,ULUNDI,-28,-27,0,31,23,38,2831AD,GAGA,Gagasi FM,"It broadcasts primarily in isiZulu and caters to the local audience with a mix of music, news, and talk shows.",94.700,72
WC,BEAUFORT WEST,-32,-15,-30,22,30,23,3222BC,GAMK,,,87.600,1
LP,GIYANI,-23,-19,-16,30,43,13,2330BC,GIYA,,,106.000,185
FS,THEUNISSEN,-28,-11,-55,26,34,50,2826BA,GOLD,,,104.300,168
KN,PIETERMARITZBURG,-29,-34,-47,30,19,49,2930CB,GUNG,,,107.600,201
KN,STRAALHOEK,-30,-20,-49,29,50,53,3029BD,HARG,,,88.800,13
WC,FISHHOEK,-34,-8,-59,18,26,8,3418AB,HART,,,100.000,125
WC,GRABOUW,-34,-6,-7,18,58,0,3418BB,HART,,,107.800,203
WC,HERMANUS,-34,-24,-48,19,13,18,3419AC,HART,,,88.800,13
WC,HOUT BAY,-34,0,-46,18,20,51,3418AB,HART,,,107.000,195
WC,PAARL,-33,-42,-51,18,56,23,3318DB,HART,,,102.700,152
WC,PIKETBERG,-32,-49,-9,18,44,17,3218DC,HART,,,106.300,188
WC,STELLENBOSCH,-33,-54,-59,18,52,10,3318DD,HART,,,103.600,161
WC,TYGERBERG,-33,-52,-31,18,35,44,3318DC,HART,,,104.900,174
WC,VILLIERSDORP,-33,-58,-10,19,30,22,3319DC,HART,,,88.100,6
WC,GEORGE,-33,-55,-38,22,27,3,3322CD,HBFM,,,103.900,164
WC,RIVERSDALE,-34,-1,-8,21,7,39,3421AA,HESQ,,,89.600,21
KN,DURBAN NORTH,-29,-45,-52,31,2,24,2931CC,HIGH,,,101.500,140
FS,BETHLEHEM,-28,-14,-10,28,29,58,2828AB,HOZI,Ukhozi FM,,91.900,44
MP,CAROLINA,-26,-10,-37,30,37,57,2630BA,HOZI,Ukhozi FM,,99.500,120
KN,CORNER HOUSE,-29,-41,-50,30,8,29,2930CA,HOZI,Ukhozi FM,,95.000,75
MP,DAVEL,-26,-27,-30,29,37,26,2629BC,HOZI,Ukhozi FM,,93.500,60
KN,DONNYBROOK,-29,-54,-56,29,51,19,2929DD,HOZI,Ukhozi FM,,92.700,52
MP,DULLSTROOM,-25,-34,-21,30,11,17,2530CA,HOZI,Ukhozi FM,,92.100,46
KN,DURBAN,-29,-46,-12,30,43,0,2930DC,HOZI,Ukhozi FM,,90.800,33
KN,DURBAN NORTH,-29,-45,-52,31,2,24,2931CC,HOZI,Ukhozi FM,,92.500,50
EC,EAST LONDON,-32,-56,-20,27,48,56,3227DD,HOZI,Ukhozi FM,,95.300,78
EC,ELANDS HEIGHT,-30,-47,-44,28,7,10,3028CC,HOZI,Ukhozi FM,,92.900,54
KN,ESHOWE,-28,-51,-29,31,17,37,2831CD,HOZI,Ukhozi FM,,93.400,59
WC,GEORGE,-33,-55,-38,22,27,3,3322CD,HOZI,Ukhozi FM,,93.200,57
KN,GLENCOE,-28,-9,-4,29,56,51,2829BB,HOZI,Ukhozi FM,,93.100,56
KN,GREYTOWN,-29,0,-46,30,32,10,2930BA,HOZI,Ukhozi FM,,91.700,42
GP,HEIDELBERG,-26,-29,-19,28,20,48,2628AD,HOZI,Ukhozi FM,,90.800,33
KN,IMPENDLE,-29,-35,-40,29,52,43,2929DB,HOZI,Ukhozi FM,,88.700,12
